Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
teste2,org.apache.cassandra.utils.memory,HeapPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,AbstractAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,CloningBTreeRowBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,BufferPool,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CHUNK_SIZE; MEMORY_USAGE_THRESHOLD; ALLOCATE_ON_HEAP_WHEN_EXAHUSTED; DISABLED; DEBUG; logger; noSpamLogger; EMPTY_BUFFER; globalPool; localPool; recycleRound; allChunks; MACRO_CHUNK_SIZE; debug; macroChunks; chunks; memoryUsage; metrics; chunks; chunkCount; chunks; localPoolReferences; localPoolRefQueue; EXEC; slab; baseAddress; shift; freeSlots; freeSlotsUpdater; owner; lastRecycled; original
teste2,org.apache.cassandra.utils.memory,BufferPool,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; AggregateFcts; SelectionColumnMapping; Lists; QueryOptions; Terms; Value; Appender; FieldSelector; UTF8Type; Json; AsciiType; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; MetadataCollector; Group; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; ReadQuery; ReadOrderGroup; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
teste2,org.apache.cassandra.utils.memory,BufferPool,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 55 methods
teste2,org.apache.cassandra.utils.memory,Debug,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,GlobalPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,LocalPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,LocalPoolRef,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,HeapAllocator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance
teste2,org.apache.cassandra.utils.memory,MemtableAllocator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: onHeap; offHeap; state; NO_OP; parent; owns; reclaiming; ownsUpdater; reclaimingUpdater
teste2,org.apache.cassandra.utils.memory,MemtableAllocator,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MemtableAllocator; MemtablePool
teste2,org.apache.cassandra.utils.memory,MemtableAllocator,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
teste2,org.apache.cassandra.utils.memory,DataReclaimer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,SubAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,SlabAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,Region,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,MemtablePool,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cleaner; onHeap; offHeap; hasRoom; limit; cleanThreshold; allocated; reclaiming; nextClean; reclaimingUpdater; allocatedUpdater; nextCleanUpdater
teste2,org.apache.cassandra.utils.memory,SubPool,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.memory,SubPool,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: limit; cleanThreshold; allocated; reclaiming; nextClean
teste2,org.apache.cassandra.utils.memory,MemtableBufferAllocator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.progress,ProgressListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.progress,ProgressEventNotifierSupport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.progress,ProgressEventNotifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.progress.jmx,JMXNotificationProgressListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.progress.jmx,JMXProgressSupport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.obs,BitUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ntzTable
teste2,org.apache.cassandra.utils.obs,IBitSet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.obs,OpenBitSet,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
teste2,org.apache.cassandra.utils.btree,TreeCursor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,BTree,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; AggregateFcts; SelectionColumnMapping; Lists; QueryOptions; Terms; Value; Appender; FieldSelector; UTF8Type; Json; AsciiType; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; MetadataCollector; Group; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; ReadQuery; ReadOrderGroup; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
teste2,org.apache.cassandra.utils.btree,BTree,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 60 public methods
teste2,org.apache.cassandra.utils.btree,FiltrationTracker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,Resolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,QuickResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,NodeBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,BTreeSearchIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,UpdateFunction,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: Simple
teste2,org.apache.cassandra.utils.btree,TreeBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,NodeCursor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,BTreeSet,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 84 public methods
teste2,org.apache.cassandra.utils.btree,BTreeRange,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,BTreeDescRange,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.btree,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,SimpleCondition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,Blocker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,Ref,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; DEBUG_ENABLED; state; referent; debug; globalState; released; releasedUpdater; allocateThread; deallocateThread; allocateTrace; deallocateTrace; locallyExtant; counts; tidy; globallyExtant; referenceQueue; EXEC; STRONG_LEAK_DETECTOR; path; visited; visiting; fieldMap; candidates; candidates
teste2,org.apache.cassandra.utils.concurrent,Ref,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HintsStore; StorageService; VersionedValue; MessagingService; BootStrapper; RangeStreamer; Gossiper; FailureDetector; FileUtils; JVMStabilityInspector; DatabaseDescriptor; SSTableFormat; SSTableWriter; RowIndexEntry; DeletionTime; FBUtilities; FastByteOperations; BestHolder; ObjectSizes; ByteBufferUtil; Hex; UUIDGen; Schema; SystemKeyspace; QueryProcessor; ResultMessage; Rows; ResultSet; ResultMetadata; PagingState; Server; CBUtil; Event; TopologyChange; StatusChange; SchemaChange; Message; Frame; Header; ErrorMessage; MD5Digest; ClientWarn; SSLFactory; LatestEvent; AbstractType; CQL3Type; CollectionSerializer; ColumnIdentifier; Selector; AssignmentTestable; Collection; Selectable; WritetimeOrTTLSelector; LongType; Constants; DateType; TimestampType; TimestampSerializer; LongSerializer; Int32Type; Int32Serializer; SelectorFactories; AbstractFunctionSelector; AggregateFcts; SelectionColumnMapping; Lists; QueryOptions; Terms; Value; Appender; FieldSelector; UTF8Type; Json; AsciiType; BytesType; BytesSerializer; Clustering; ClusteringPrefix; Slice; Bound; RangeTombstone; CBuilder; Serializer; IndexMetadata; IndexTarget; LegacyLayout; CFMetaData; PartitionColumns; Columns; BTree; BTreeSet; CreateTableStatement; CompactTables; MigrationManager; StageManager; SchemaKeyspace; KeyspaceParams; ReplicationParams; UntypedResultSet; SelectStatement; Selection; RawSelector; CounterContext; CompactionManager; SSTableReader; Component; Descriptor; BigFormat; BigVersion; Directories; Component; BlacklistedDirectories; LifecycleTransaction; LogTransaction; SSTable; SnapshotDeletingTask; WindowsFailedSnapshotTracker; LogFile; LogRecord; CacheService; SinglePartitionReadCommand; Slices; ComponentOfSlice; Memtable; CommitLog; CommitLogArchiver; CommitLogDescriptor; CommitLogReplayer; CommitLogSegment; CLibrary; SerializationHelper; ColumnFilter; ColumnSubselection; CellPath; ReplayFilter; RandomAccessReader; MmappedRegions; CompressionMetadata; Ref; Keyspace; AbstractReplicationStrategy; TokenMetadata; ColumnFamilyStore; ViewManager; TemporalRow; LivenessInfo; TemporalCell; Conflicts; StorageProxy; HintsService; HintsCatalog; SyncUtil; HintedHandOffManager; TriggerExecutor; PartitionUpdate; MutableDeletionInfo; EncodingStats; Rows; Row; Deletion; ComplexColumnData; ByteType; ByteSerializer; Cell; BufferCell; BTreeRow; Cells; Commit; Batch; Mutation; BatchlogManager; UUIDType; UUIDSerializer; TimeUUIDType; DataLimits; CQLLimits; Tracing; TraceState; TraceKeyspace; KeyspaceMetadata; Types; Maps; Putter; ViewUtils; LegacyBatchlogMigrator; AbstractReadExecutor; SpeculativeRetryParam; TableParams; CompactionParams; SizeTieredCompactionStrategy; AbstractCompactionStrategy; CompactionController; SimpleSSTableMultiWriter; LeveledCompactionStrategy; LeveledManifest; LeveledScanner; LocalMutationRunnable; CassandraIndex; RowFilter; Expression; Row; CassandraIndexFunctions; CompositeType; TypeParser; View; AbstractBounds; Token; PartitionPosition; Helpers; SecondaryIndexManager; View; ClientState; ThriftValidation; Attributes; Memory; BufferPool; Chunk; ActiveRepairService; TableMetrics; MetadataCollector; Group; EmptyIterators; DataRange; CachedBTreePartition; ImmutableBTreePartition; AbstractBTreePartition; DeletionInfo; Slice; SerializationHeader; IndexSummary; DecoratedKey; GlobalTidy; DebuggableThreadPoolExecutor; IndexSummaryBuilder; CompactionInfo; AutoSavingCache; CompactionMetrics; ReadQuery; ReadOrderGroup; QueryPager; StatementRestrictions; Indexes; PartitionRangeReadCommand; RowUpdateBuilder; Sets; Adder; LegacyBound; LegacyCell; LegacyDeletionInfo; CellGrouper; Prepared; PartitionIterators; CompactionHistoryTabularData; ThriftServer; CassandraDaemon; LegacySchemaMigrator; UnfilteredRowIterators; UnfilteredRowMergeIterator; UDFunction; UDHelper; FunctionExecutionException; UDAggregate; GCInspector; StatusLogger; RepairMessage; ValidationRequest; RepairJobDesc; ValidationComplete; MerkleTrees; MerkleTree; Hashable; Inner; Leaf; SyncRequest; SyncComplete; AnticompactionRequest; PrepareMessage; SnapshotMessage; HintMessage; HintResponse; PrepareResponse; OutboundTcpConnection; StreamManager; StreamStateCompositeData; SessionInfoCompositeData; StreamSession; LoadBroadcaster; PendingRangeCalculatorService; SSTableLoader; TokenSerializer; SystemDistributedKeyspace; AuthKeyspace; Roles; RepairOption; HintsWriter; HintsBuffer
teste2,org.apache.cassandra.utils.concurrent,Ref,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
teste2,org.apache.cassandra.utils.concurrent,Debug,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,GlobalState,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,ReferenceReaper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,Visitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,IdentityCollection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,StrongLeakDetector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,Tidy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,WrappedSharedCloseable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,Tidy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,AbstractTransactional,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,SelfRefCounted,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,SelfRefCounted,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RefCounted
teste2,org.apache.cassandra.utils.concurrent,Accumulator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,SharedCloseableImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.utils.concurrent,WaitQueue,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
teste2,org.apache.cassandra.utils.concurrent,RegisteredSignal,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSignal
teste2,org.apache.cassandra.utils.concurrent,MultiSignal,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSignal
teste2,org.apache.cassandra.utils.concurrent,AnySignal,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MultiSignal
teste2,org.apache.cassandra.utils.concurrent,AllSignal,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MultiSignal
teste2,org.apache.cassandra.exceptions,TransportException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.exceptions,RequestExecutionException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.exceptions,OverloadedException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
teste2,org.apache.cassandra.exceptions,AlreadyExistsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
